가중치가 적용된 열전도도 표준편차,가중치가 적용된 제1이온화 에너지 표준편차,전자 친화도 엔트로피,가중치가 적용된 원자량의 범위,가중치가 적용된 열전도도 범위,평균 전자 친화도,가중치가 적용된 밀도 범위,가중치가 적용된 기하평균 제1이온화 에너지,기하평균 원자 반지름,기하평균 원자량,평균 열전도도,밀도 표준편차,가중치가 적용된 평균 전자 친화도,가중치가 적용된 기하평균 전자 친화도,가중치가 적용된 원자 반지름 범위,EC
high,,,148.9563986,-102.4751119,286.5757274,3426.054566,,225.1601829,66.25193262,112.6603092,4130.522893,72.92137616,,,Intermediate
very low,,,260.4282138,,146.1209149,20752.79126,739.2463889,,,,,-73.88555085,162.4567766,16.22566716,Simple
high,,very high,24.70960763,-124.6142873,77.81305772,,955.1360438,156.8470535,191.6538082,475.2027335,,106.0334242,82.67239341,27.8359466,Intermediate
medium,high,,26.26093333,,273.6032992,1303.237867,942.5354137,,68.700024,109.3377633,,106.7454667,73.4456658,22.61333333,Complex
,very high,medium,31.79492086,,190.7287137,-9429.389761,,136.1260031,-151.7596107,,,,99.41468205,166.6510422,Intermediate
very low,very low,,7.484599789,-214.0138157,,-11864.51767,699.8681598,,99.11092595,140.099514,,317.2393265,264.5146745,18.56244476,Simple
high,high,high,20.80543231,,67.87,2025.569,936.4667795,138.3951612,,-118.6250779,,108.7561538,,-283.9139419,Intermediate
very low,very low,very low,51.828241,,60.05,4787,677.2531453,,129.6580599,,,,,-125.7046107,Simple
very low,very low,,55.20219636,3.485059571,,-9539.356014,651.5132777,316.0100042,-44.17092167,,1016.817957,19.40505565,,83.30817839,Simple
medium,,high,24.11372315,75.6675726,,1936.971335,,164.8690322,59.76557211,,,108.1032748,,33.21190722,Complex
very high,,high,3.852903041,,,,1574.222709,358.8867489,63.24163237,134.4243952,,108.5445094,426.6502332,,Intermediate
high,,,163.9492668,,,2239.821375,713.4869875,155.1400114,,-48.48389794,,,31.3768129,,Complex
low,,,,23.01025328,124.322954,2679.221322,,107.9097158,,,,,,65.70654953,Complex
medium,very low,,180.7251661,116.0860913,37.19683456,1884.389226,785.2106704,116.305675,,-128.6766125,345.5075447,,349.7948003,80.54884484,Simple
very high,,,,95.03409725,286.3254947,2352.321478,,177.8547571,59.96817521,220.5293271,1876.643747,,92.20345107,,Complex
,,,209.2124254,52.16208155,,,864.6813933,135.7484606,64.92303445,93.75855694,3229.612159,-36.27648028,49.8755649,57.58617346,Intermediate
,very high,medium,33.68822293,125.164438,315.0146459,,931.9523491,355.4702808,-115.692427,142.27857,,93.82309719,,,Intermediate
,,medium,17.76375857,462.5941796,,2140.89432,940.0731805,139.8964472,62.62508011,87.06664195,3160.517093,428.6355499,83.26424317,-285.5263777,Intermediate
,medium,medium,34.21129557,-192.2955087,56.84063011,3610.026509,753.7321498,137.8307763,318.697597,110.7003569,9813.74119,,26.75549938,49.01462524,Intermediate
very low,very low,,,,209.1531448,2180.850648,1262.023223,271.708394,126.6949763,,1187.599116,,239.652558,,Simple
,high,,11.40981114,90.90826467,,,940.8146494,165.3464482,,-217.1877752,3108.767625,110.762422,90.83347872,-183.1801723,Intermediate
,low,,,,,,,137.5281789,75.46003185,85.118,8713.5,78.2,78.12839249,120.25,Simple
,very high,very high,,93.44378449,55.60714286,2092.696701,928.04795,,-127.7687738,97.00379714,,109.3376558,83.75431012,31.61214953,Complex
,high,very high,241.8666279,,291.0515481,2319.650736,,318.3745264,,94.125787,3134.368515,,,24.15651953,Intermediate
very low,low,very low,6.574842319,31.39471007,150.25,,785.8800337,133.5477443,,-65.98322678,535,-16.37711388,145.1284668,8.682604273,Simple
,,medium,33.54836794,73.34620697,,,946.4637598,194.7985762,-216.8651542,68.93111144,3282.3052,207.5861283,,,Intermediate
,high,medium,,,,1306.851248,,335.2097295,63.86629198,107.0530078,,382.9848969,,,Intermediate
very high,low,,28.99135285,133.070917,265.6726092,3768.652638,724.0847215,145.7688561,309.5016026,,3007.703793,,227.5454168,,Simple
very low,,very low,,8.834274214,,,1713.928256,153.9469356,,243.5080766,-9669.685845,368.8873571,123.015683,5.357064381,Simple
,very high,,,90.19872885,,2020.004677,932.5438127,143.7281571,,-44.55945341,3294.078198,109.8451326,,38.77240034,Complex
very high,,very high,,93.36293467,55.60714286,,,,71.54631889,,10718.5881,109.420246,267.2854268,32.07555938,Complex
very high,,,6.174971989,89.73358861,67.66218509,2640.076188,930.323695,,,133.9125091,,108.8892949,92.45530761,,Intermediate
,,very high,,,191.7906311,21518.29228,,146.2992078,97.22734282,71.86094,3759.798824,,,43.33333333,Complex
high,high,medium,20.22196923,86.75491846,250.3697355,1942.861308,940.0996761,139.595299,,,3084.729342,,81.44572663,,Intermediate
very low,medium,very low,-83.59133999,,285.5962972,19822.86163,,360.0459561,82.94265474,22.89975731,,,214.0857573,50.60778853,Intermediate
low,medium,low,29.06285966,312.2204329,88.47301028,,1343.546985,130.3577586,267.1134921,,12658.77345,83.9633635,35.04359183,,Intermediate
high,high,high,,52.87753371,,1810.694821,966.4101125,144.790739,46.97245426,,3260.857358,,,,Intermediate
,very low,low,60.06496322,,124.9132374,-14098.63175,1844.759691,217.7900666,,55.75361843,3165.133946,-199.7842159,381.3943969,,Simple
high,,,2.42319885,120.3821592,,2719.841335,,139.6633922,49.95918832,,-4701.53959,,75.38997162,23.81253989,Complex
very high,low,medium,48.555356,-287.2778787,224.4464743,,,133.4253112,,128.605316,,,36.99497756,-68.14585591,Intermediate
very low,low,low,,,139.1160111,2469.813649,1069.80875,376.1543183,11.24107223,,303.4131529,,37.06558725,,Simple
low,very high,very low,9.883148073,,69.36050012,,,377.797167,25.60394088,101.8293548,,108.3353263,99.3695496,382.2120221,Intermediate
,low,low,,78.48333333,68.6,7472,1921.050717,201.1080992,264.195098,48,2689.672884,,,89.85,Simple
medium,low,very low,-217.3687914,,96.53587058,486.9813116,858.5590398,139.5835669,-102.2512905,112.5110895,,,,34.92224317,Simple
very low,very high,medium,,-98.10366255,71.20655776,6302.666539,1228.371761,,372.3169919,,,106.4006244,100.5382351,,Simple
,low,high,24.75655261,-343.9585313,90.8931746,3310.953797,721.1548407,134.5920597,58.23738376,271.1025502,,56.37272859,45.82171864,37.8084505,Complex
,,medium,270.0621996,57.12766857,385.7784251,,935.5930101,,67.32755529,107.006645,3383.439907,113.2714286,,,Intermediate
high,very high,,,63.89038216,,,1873.444019,140.6350504,,396.8469103,,109.8811854,110.7427881,352.7128205,Intermediate
,low,medium,,38.07173806,111.9699454,-6049.995604,794.0927625,,124.0324446,,-9478.524417,138.3982064,154.1306319,38.59324044,Simple
high,very high,high,25.50128888,54.18759664,390.6541201,,,127.7972556,286.1670809,111.2176475,,106.3379854,63.32644906,-67.98274388,Complex
medium,medium,,1.689076249,,234.7964356,2560.375243,863.1680777,218.9566539,28.08332587,,4138.233312,2.490813402,53.46198682,99.16262819,Simple
very low,very low,very low,145.3268778,10.39378588,281.3979914,,593.8771383,,316.1883805,29.85099971,-7287.014824,40.73815018,41.86057648,159.8986451,Simple
very low,very high,very high,,23.83119375,340.7357344,2467.891866,1866.366348,150.5323183,76.33031741,35.85342219,,76.01602549,45.53242345,,Intermediate
,low,low,51.42908062,7.744045755,310.8281537,4644.186297,889.2241302,,,42.86122222,1535.385782,,328.0931217,,Simple
,high,high,,,58.07,14601.89421,,147.7231127,59.28246524,118.3377633,-4176.661255,,327.1657126,31.05694636,Complex
low,medium,medium,35.644582,17.68389139,,2712.559697,,87.64937177,43.5643838,,3984.613961,274.4278507,41.99161038,44.70080461,Intermediate
very high,high,very high,9.522786859,81.51006519,,,957.1714903,232.6209801,,99.92264808,,231.1992183,400.462319,30.36257642,Complex
very high,medium,very high,,,,2555.015936,712.835909,160.3230583,44.14560287,110.2290665,3186.095397,57.1696787,55.32661422,29.44300841,Complex
medium,,low,29.8643873,23.25826772,109.3641656,11743.33922,870.1550335,,,384.069257,3633.814466,,,66.31918075,Simple
,low,very low,,210.6666667,158.5,10968.30762,822.2364198,319.1597207,202.884579,-291.6666046,,,167.0754965,68.33333333,Simple
,,,31.38369091,36.34913818,393.2910328,18919.88317,,,,,,334.4317181,65.95197731,,Intermediate
high,,very high,235.728169,127.8010223,72.09858738,,941.3636316,,66.68083124,113.2917764,4030.925797,106.1070147,,31.71783301,Complex
,very low,,,19.33333333,,5325,697.9041144,149.4894643,,101.3333333,,91.78333333,,-94.03927572,Simple
medium,,very high,,26.61978136,136.8509039,2935.182453,1591.569882,,119.3959743,23.67077975,7251.835418,132.483648,163.5007445,,Complex
very high,high,,14.3545711,92.72144782,,-13634.95977,,246.1169943,59.35667247,108.756645,3194.938946,109.0146832,,215.5996396,Intermediate
very low,,low,55.32056902,,63.75,6136.521739,,353.9542303,125.2341169,74,6901.649567,-240.5586704,401.9784657,120.7934783,Intermediate
medium,,,16.79828326,,256.5987275,2226.303291,,144.5816516,,,4831.849306,,85.66164189,-189.2294025,Intermediate
very high,medium,very high,28.40418983,178.0696551,75.11914521,4311.111433,716.5566251,,68.76494244,,4877.445514,,331.7853376,74.5367518,Complex
,medium,,,,64.89391191,,890.6374818,106.4628013,44.97102697,249.0662058,4326.153353,-168.3248983,,64.03612321,Complex
very low,medium,,36.85333506,18.755855,,,,,,,3156.12699,73.275,334.577963,57.6,Intermediate
,low,medium,,-319.6033596,193.1425363,4730.30877,1315.086932,196.6840337,,32.16195268,16686.92455,,256.5207281,-234.3083322,Simple
,,,9.352607432,-94.15687337,56.41219874,,930.3125038,,-103.0916124,,3008.20785,-219.609371,,,Complex
,very high,,20.38619273,25.54308533,70.79424984,3122.605108,,254.3462026,,65.25758112,3530.377681,108.7633085,89.35702458,28.99010758,Complex
,low,low,231.4435922,,332.686626,-16653.54486,,144.3856139,35.32915129,,8344.370827,,402.2225412,-91.36281141,Intermediate
,,high,158.7323532,264.5931476,59.99166667,3583.795857,,147.592661,,94.67109667,,,,61,Complex
low,very low,,,331.8950597,,4887.257143,579.093236,164.0316328,118.4011444,77.5,,46.74914286,191.9863242,104.5485714,Intermediate
high,,,,,58.6518208,1823.26092,,160.6504301,54.52237368,,5280.977823,93.24130829,77.96557538,21.25801301,Complex
high,high,low,250.6092787,92.29338,77.2375,,937.5591924,,366.1038477,108.756645,3194.938946,109.1692308,86.5393773,22.61538462,Intermediate
low,low,low,,73.96838201,132.8110743,5803.976963,,159.5768032,43.77891075,18.91550956,-9774.871591,-216.6101374,393.1302464,289.8475673,Simple
medium,very high,high,-91.56452295,53.87841698,,996.108197,930.4227727,,56.21082307,,,106.3978489,375.4969139,20.25771274,Complex
,,,-206.6257153,,76.58379498,-15053.46628,,,,63.81155947,,,,-258.7708021,Simple
low,,,51.12570404,50.30836012,214.9293838,5319.202822,672.2641622,142.1920686,76.38277385,55.87410422,1294.649193,,265.3024045,55.19237415,Simple
high,,,-222.2470257,270.8382239,,,1939.269559,,374.0668396,-171.2987572,3194.938946,354.9543573,86.5393773,22.61538462,Intermediate
,,very low,,90.47,143.45,5819,2016.874264,184.8269461,,120.5,1100,,109.5381652,,Simple
very high,high,medium,-147.842371,69.82823211,58.86963897,2711.261423,,,60.17199551,137.0722881,,,65.3438922,319.192855,Complex
high,high,,-190.3107986,71.35493398,84.38537336,,948.1061597,368.6424927,59.52437668,-256.9149601,,,,,Complex
,,medium,34.01614008,54.28234309,69.47311028,-14334.17938,,134.8569139,62.75248481,61.70198053,,62.318813,47.55881331,18.65698768,Intermediate
,,low,,,318.4981477,2186.384402,889.4835241,138.324647,-167.1148703,68.24265503,3863.663596,103.6360474,107.7491952,-232.797304,Intermediate
very high,,very high,30.14946063,100.0121157,299.9853887,,,367.2938153,,101.1458341,3180.835822,78.38578308,38.36122111,,Complex
high,very high,,-111.3103822,,225.0325831,1382.358624,,,,86.08332959,3082.800804,,94.41212851,,Complex
very low,,medium,23.92400771,,67.98102172,2571.749544,976.035182,163.4558636,57.61821869,-91.01026824,2775.685617,,83.53480676,315.6013025,Intermediate
medium,very low,low,,-148.802863,323.3942267,5000.908704,776.8140367,372.5054333,,441.5169016,3387.427879,70.63237169,77.93542588,-240.5352679,Simple
,low,low,2.790879879,315.9424319,242.7181433,,,122.5720897,58.73886503,111.1416555,1205.599935,,,,Simple
,high,low,,,77.2375,2078.12042,935.8509102,139.0005138,,-152.7567319,3194.938946,108.9887858,86.30602964,22.73781903,Intermediate
very high,very high,,8.440521644,147.2917144,57.47031355,2259.915847,,,,62.5281818,,-131.0656258,378.8615718,,Complex
very high,high,medium,165.5202859,91.95618402,53.51323148,2184.082406,950.1890068,,,,3072.096098,106.1755437,,38.8463334,Intermediate
,high,,6.089092445,385.9325837,209.5465862,2328.555444,1975.212001,246.861391,,127.0135521,2898.862317,-242.3959424,,-211.1465196,Complex
very high,high,medium,14.80640988,,246.4186313,2464.779224,1396.863216,,57.73150732,-106.3278079,15098.95933,,85.70039352,,Intermediate
medium,very low,,-172.4574185,-361.708359,70.4330217,2835.187336,634.0983475,136.9048953,,108.0639272,,,,-152.4812061,Simple
,medium,,12.21184309,346.3146778,59.91012121,-6022.802284,704.0291216,,,106.5577682,3645.36829,-171.1876901,,290.0386219,Complex
very high,medium,,,,195.5328915,2921.006218,673.8830064,143.0170581,51.74022347,-300.4530972,,224.6775522,66.78630312,68.17386108,Complex
very high,medium,,,94.42595436,72.97014876,2374.763618,738.884603,,364.2654268,,,78.67649292,,336.1450571,Intermediate
medium,very low,,,495.3932223,,7198.019936,,151.4755433,,-283.8171279,,70.52290581,,121.9830236,Simple
high,high,low,15.20869064,,,1679.2855,,,,112.3877633,,96.39240659,51.35445071,-255.3835214,Complex
,high,medium,,85.17549852,52.51718558,1907.488977,936.0987947,266.294432,,,3088.766092,105.4291743,74.79344087,233.6060455,Complex
,,very high,24.27809641,220.0440036,303.7937236,,,245.4169669,,94.39598947,,108.8866984,68.98441961,,Complex
high,,very high,-153.3239031,,309.6169363,-14353.93827,,156.6579048,78.53754763,90.14665429,,-197.9881743,194.6929342,49.05401428,Complex
very high,high,,-62.09463849,226.9756648,60.38666667,,936.8078159,155.4713348,64.05955673,-91.85535684,,109.1189815,,35.5941358,Complex
,very low,,81.69147114,58.499,,,580.3812528,176.6538969,113.1774317,58,,38.38571429,369.0952897,111.0162857,Intermediate
medium,,very high,1.121609318,411.1294319,,1723.28924,1658.092183,170.296341,,,2239.345429,,85.56032094,35.3000751,Complex
low,very low,,-2.534799623,44.96407184,29.10868734,-9021.310855,,332.2980776,297.9883334,131.49827,8354.533428,,70.29301278,,Simple
medium,very high,,194.191957,57.84771727,78.52666227,,,139.7366221,355.1468792,-48.76481633,-12322.20371,106.5318586,,220.318225,Intermediate
low,very low,very low,-158.9486715,,48.05,10952.5,761.7362353,190.4835951,,,,,414.3343745,193.6236289,Simple
,very low,,,64.51487493,,3916.747852,1786.600014,,,-264.9060384,-9.988099135,,364.138304,18.7034924,Simple
low,,very low,222.0492223,,,-11218.22623,1814.678867,,,215.2303004,7084.464102,137.487372,207.1502116,,Simple
high,medium,high,23.4820803,125.8595355,282.533726,3337.452197,695.2945474,,60.4514653,,4467.519059,346.3025467,47.15284733,47.56253387,Complex
,very low,,15.2596328,71.56978031,360.925986,1568.221181,955.1371044,141.8116344,169.6731212,-118.429993,,,239.9253141,-152.5635644,Simple
very high,medium,,5.880056838,,54.79958066,,,,,92.14526205,-7191.685611,71.38766626,33.76311627,267.3051048,Complex
,,medium,,176.3303295,357.5191408,,,152.5418875,,105.3604645,,,,60.1402089,Intermediate
very low,high,low,30.87995663,4.286553325,96.56710055,2211.702993,1666.378576,,66.6464549,101.166598,,,,46.30198624,Intermediate
low,very low,very low,44.10472287,318.1332931,,12111.53205,673.741663,323.2397344,96.88886072,,,59.25065027,53.77354737,,Simple
low,very low,low,49.84049082,24.61092814,71.29097107,,1775.199165,367.5716913,30.82880993,,2945.369888,,61.697515,62.65695261,Simple
medium,very low,low,,21.57177282,61.19920895,6585.066996,697.6993759,160.5052869,185.9766167,109.9137835,7351.267501,-70.70184369,35.8694449,,Simple
very high,low,very low,,174.1063719,25.45922551,,1766.195485,360.5849304,53.29181597,111.8528763,,14.39656831,19.40092868,62.14013566,Intermediate
low,,,-192.7200706,-215.9021923,141.7556331,2715.389818,,319.51185,40.36904214,107.1866636,,,222.4040953,54.33794643,Complex
,,very high,,86.19504404,,2312.403139,936.0884959,173.6507723,-213.544236,,8984.195974,104.7812615,,33.54082684,Complex
,high,,12.98111837,126.3529297,,2070.832735,,233.0290803,,95.6526179,,54.85250033,46.64881201,25.56812159,Complex
,,very low,78.4600735,-239.3228928,380.6978253,,573.0394622,154.0453545,,38.25048796,905.9632571,,427.267782,,Simple
low,very low,very low,,-176.4243198,88.12297185,,783.7212627,,,,6582.500364,26.60903221,224.1974348,-240.1564549,Simple
low,low,,,,76.03333333,,,346.3277785,,57.72683333,-5232.263025,66.22073171,59.85127836,,Simple
medium,low,low,,40.99013865,79.91553877,,862.0008782,,,,,57.8977393,75.40554047,,Simple
,,,,90.84579964,72.77216765,4748.228845,1421.062209,,60.27875669,,3259.019501,109.220512,329.4725932,,Intermediate
very low,low,low,,-200.827604,62.96640397,2860.665692,787.2109169,261.7630444,117.0082217,65.02416907,,61.5161307,146.5820211,,Intermediate
very high,medium,very high,45.13957342,126.053677,66.54487338,3086.59723,700.2481729,,,427.0721285,18596.26605,57.20949995,,370.8428261,Complex
high,high,high,,100.1874013,66.85043474,2079.495759,969.8286405,270.2123508,,-159.8874282,,108.9284234,85.36099345,354.2177085,Complex
,medium,,16.34858292,,,,,135.0551075,64.12819896,337.1046363,,55.61472612,35.38240982,54.25356685,Complex
medium,,low,34.83315993,,286.1267838,1623.483429,1826.604968,131.3021966,,112.006645,,111.7792143,,46.84285714,Intermediate
very high,,medium,,-280.112177,70.35154509,14245.45415,946.0388267,143.7910371,43.11586119,130.7372661,3888.070976,109.8957991,93.43220263,55.80442707,Intermediate
very high,high,medium,19.99716491,284.5322252,68.50419659,,953.9987081,,62.04018824,473.2636318,2981.659805,,312.3699858,35.59822982,Intermediate
,medium,,,-119.2340384,115.45,,,97.66534782,42.07816356,,3189.871243,-78.64594419,57.34290665,60.7,Complex
very high,medium,very high,,233.0312389,278.203259,2063.544363,725.2593453,116.0708366,54.09866996,-148.4029836,,60.37736603,56.18825575,52.19987949,Complex
high,,very high,56.54454667,66.66223667,,21854.35621,725.4391469,268.5671736,90.12286093,,,76.32606042,45.7217449,53.4705322,Complex
,low,very low,9.430177766,116.8046335,40.0656497,,966.5011272,,4.299932829,,-7100.362866,13.88663367,78.06328324,19.7894676,Simple
